Unnamed: 0,Tipo de accidente,Descripción del accidente,preprocessed_text
6893,Salida de vía,"Señalizar accidente salida de vía, con un herido leve dado de alta en el lugar y con daños.","['señalizar', 'accidente', 'salida', 'via', 'herido', 'leve', 'alta', 'daños']"
6894,Atropello,"Señalizar atropello con corte toral 12RH,Samur interviene en el punto,trasladando al conductor 12 de octubre, el peatón fallece.","['señalizar', 'atropello', 'corte', 'toral', '12rhsamur', 'interviene', 'puntotrasladando', 'conductor', '12', 'octubre', 'peaton', 'fallece']"
6895,Colisión de vehículos,Un coche y una moto parados en 15XL06 rellenando parte de accidente.,"['coche', 'moto', 'parados', '15xl06', 'rellenando', 'accidente']"
6896,Colisión de vehículos,"Accidente moto y furgoneta, samur da de alta en el punto al conductor de la moto y los 2 vehículos se retiran por sus medios.","['accidente', 'moto', 'furgoneta', 'samur', 'alta', 'punto', 'conductor', 'moto', '2', 'vehiculos', 'retiran', 'medios']"
6897,Salida de vía,"Aviso, vehículo que se sale de la vía subiéndose por la barrera del lado izquierdo y el transfer, corte carril izquierdo 07XL70, herido leve dado de alta por Samur,retira grúa de Ollero.","['aviso', 'vehiculo', 'sale', 'via', 'subiendose', 'barrera', 'izquierdo', 'transfer', 'corte', 'carril', 'izquierdo', '07xl70', 'herido', 'leve', 'alta', 'samurretira', 'grua', 'ollero']"
6898,Colisión de vehículos,"Accidente por alcance, el vehículo 1 se retira por sus medios, el vehículo 5 lo retira grúa de usuario.","['accidente', 'alcance', 'vehiculo', '1', 'retira', 'medios', 'vehiculo', '5', 'retira', 'grua', 'usuario']"
6899,Colisión de vehículos,"Accidente entre 2 vehículos por alcance ocupando medio carril derecho. Sin heridos, uno de los vehículos se retira por sus medios y el otro en su grúa del seguro.","['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'heridos', 'vehiculos', 'retira', 'medios', 'grua', 'seguro']"
6900,Colisión de vehículos,Accidente entre 2 vehículos por alcance lateral ocupando el carril derecho. Sin heridos ni daños al patrimonio. Retiran los vehículos la grúa del seguro.,"['accidente', '2', 'vehiculos', 'alcance', 'lateral', 'ocupando', 'carril', 'derecho', 'heridos', 'daños', 'patrimonio', 'retiran', 'vehiculos', 'grua', 'seguro']"
6901,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando el arcén derecho hasta que se retiran por sus grúas propias.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'arcen', 'derecho', 'retiran', 'gruas']"
6902,Colisión de vehículos,Accidente entre 3 turismos y 1 motocicleta por alcance ocupando el carril derecho. El motorista resulta herido leve dado de alta en el punto.  Los tres turismos se retiran por sus medios y la motocicleta en su grúa.,"['accidente', '3', 'turismos', '1', 'motocicleta', 'alcance', 'ocupando', 'carril', 'derecho', 'motorista', 'resulta', 'herido', 'leve', 'alta', 'punto', 'turismos', 'retiran', 'medios', 'motocicleta', 'grua']"
6903,Colisión de vehículos,Accidente de una motocicleta que golpea a un turismo por detrás en el carril izquierdo. El turismo se retira por sus medios y la motocicleta en la Plataforma C-10 a Virgen del Puerto.,"['accidente', 'motocicleta', 'golpea', 'turismo', 'carril', 'izquierdo', 'turismo', 'retira', 'medios', 'motocicleta', 'plataforma', 'c10', 'virgen', 'puerto']"
6904,Colisión de vehículos,Accidente entre 2 vehículos por alcance y ambos se retiran por sus medios.,"['accidente', '2', 'vehiculos', 'alcance', 'retiran', 'medios']"
6906,Colisión de vehículos,"Accidente entre turismo y motocicleta por alcance ocupando el carril derecho, sin heridos. El turismo se retira por sus medios y la motocicleta por su grúa.","['accidente', 'turismo', 'motocicleta', 'alcance', 'ocupando', 'carril', 'derecho', 'heridos', 'turismo', 'retira', 'medios', 'motocicleta', 'grua']"
6907,Colisión de vehículos,"Accidente entre 2 vehículos por alcance ocupando medio carril derecho. Sin heridos, ambos se retiran por sus medios.","['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'heridos', 'retiran', 'medios']"
6908,Colisión de vehículos,Accidente entre 3 vehículos por alcance ocupando el arcén derecho. Sin heridos. Dos de los vehículos se retiran por sus medios y el tercero en su grúa.,"['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'arcen', 'derecho', 'heridos', 'vehiculos', 'retiran', 'medios', 'tercero', 'grua']"
6909,Salida de vía,"Accidente de 1 vehículo por salida de vía, es retirado por la plataforma C-20 a la C/ Virgen del Puerto.","['accidente', '1', 'vehiculo', 'salida', 'via', 'retirado', 'plataforma', 'c20', 'virgen', 'puerto']"
6910,Colisión de vehículos,"Accidente entre 2 vehículos por alcance, cuando llega el vigilante solo queda 1 vehículo implicado parado en el carril derecho hasta la retirada de este por su grúa.","['accidente', '2', 'vehiculos', 'alcance', 'llega', 'vigilante', 'queda', '1', 'vehiculo', 'implicado', 'parado', 'carril', 'derecho', 'retirada', 'grua']"
6911,Colisión de vehículos,"Accidente por alcance en carril derecho, sin heridos y sin daños. Policía traslada el accidente a fuera de zona. ","['accidente', 'alcance', 'carril', 'derecho', 'heridos', 'daños', 'policia', 'traslada', 'accidente', 'zona']"
6912,Colisión de vehículos,Colisión de 3 vehículos en carril derecho. Se trasladan a isleta para tomar datos. ,"['colision', '3', 'vehiculos', 'carril', 'derecho', 'trasladan', 'isleta', 'datos']"
6913,Colisión de vehículos,A mi llegada solo está un coche en el arcén. Policía no está. Señalizo,"['llegada', 'coche', 'arcen', 'policia', 'señalizo']"
6914,Colisión de vehículos,Accidente (chapa). Señalizo en el arcén con Policía. ,"['accidente', 'chapa', 'señalizo', 'arcen', 'policia']"
6915,Colisión de vehículos,Caída de motorista por colisión con otro vehículo que se da a la fuga no teniendo ningún dato del vehículo. Herido trasladado por SAMUR con pronóstico leve. Trasladado al Hospital La Paz. Moto retirada por grúa del usuario. ,"['caida', 'motorista', 'colision', 'vehiculo', 'fuga', 'teniendo', 'dato', 'vehiculo', 'herido', 'trasladado', 'samur', 'pronostico', 'leve', 'trasladado', 'hospital', 'paz', 'moto', 'retirada', 'grua', 'usuario']"
6916,Otros,Caída de motorista en arcén derecho. Vehículo retirado por su grúa. No hay heridos. ,"['caida', 'motorista', 'arcen', 'derecho', 'vehiculo', 'retirado', 'grua', 'heridos']"
6917,Colisión de vehículos,"Accidente por alcance. El vehículo se va por sus medios, la moto es retirada en grúa Ollero. El motorista se lo lleva SAMUR a Asepeyo. ","['accidente', 'alcance', 'vehiculo', 'medios', 'moto', 'retirada', 'grua', 'ollero', 'motorista', 'samur', 'asepeyo']"
6918,Colisión de vehículos,"Corto carril derecho por accidente, con heridos. Herido leve dado de alta. Los vehículos se retiran por sus medios. ","['corto', 'carril', 'derecho', 'accidente', 'heridos', 'herido', 'leve', 'alta', 'vehiculos', 'retiran', 'medios']"
6919,Colisión de vehículos,"Accidente lateral entre dos vehículos, sin heridos y sin daños al patrimonio. Los vehículos se retiran por sus medios. ","['accidente', 'lateral', 'vehiculos', 'heridos', 'daños', 'patrimonio', 'vehiculos', 'retiran', 'medios']"
6920,Colisión de vehículos,Accidente entre dos vehículos. A nuestra llegada se van del punto. ,"['accidente', 'vehiculos', 'llegada', 'punto']"
6921,Colisión de vehículos,Accidente entre 3 vehículos en carril derecho. Sin daños y con un herido dado de alta en el punto. Los vehículos son retirados por sus grúas. ,"['accidente', '3', 'vehiculos', 'carril', 'derecho', 'daños', 'herido', 'alta', 'punto', 'vehiculos', 'retirados', 'gruas']"
6922,Colisión de vehículos,Accidente sin heridos en arcén derecho. Vehículo 1 y 2 son retirados por su grúa. ,"['accidente', 'heridos', 'arcen', 'derecho', 'vehiculo', '1', '2', 'retirados', 'grua']"
6923,Colisión de vehículos,Colisión con heridos. Corte de carril derecho A2 y carril izquierdo. 04RA. Herido trasladado sin pronóstico al Hospital Gregorio Marañon. Moto retirada por la grúa de movilidad. El vehículo es retirado por la grúa del ususaio. ,"['colision', 'heridos', 'corte', 'carril', 'derecho', 'a2', 'carril', 'izquierdo', '04ra', 'herido', 'trasladado', 'pronostico', 'hospital', 'gregorio', 'marañon', 'moto', 'retirada', 'grua', 'movilidad', 'vehiculo', 'retirado', 'grua', 'ususaio']"
6924,Colisión de vehículos,Alcance enre vehículos. Salen por sus medios. ,"['alcance', 'enre', 'vehiculos', 'salen', 'medios']"
6925,Salida de vía,Vehiculo se sale y choca contra bordillo y revienta la rueda (sin daños). Es retirado por la grúa del usuario ,"['vehiculo', 'sale', 'choca', 'bordillo', 'revienta', 'rueda', 'daños', 'retirado', 'grua', 'usuario']"
6926,Salida de vía,Accidente en carri lizquierdo. Sin heridos. Sin daños. Positivo en alcoholemia. ,"['accidente', 'carri', 'lizquierdo', 'heridos', 'daños', 'positivo', 'alcoholemia']"
6927,Colisión de vehículos,Golpe lateral al cambiar de carril. Se retiran por sus medios. ,"['golpe', 'lateral', 'cambiar', 'carril', 'retiran', 'medios']"
6928,Colisión de vehículos,Alcance entre 3 vehículos aparentemente sin heridos. Los vehículos son sacados de zona por sus medios. ,"['alcance', '3', 'vehiculos', 'aparentemente', 'heridos', 'vehiculos', 'sacados', 'zona', 'medios']"
6929,Colisión obstáculo,2 vehículos parados en el arcén derecho debido a una colisión con objeto en calzada (Incidencia Nº 19). Ambos son retirados por sus grúas.,"['2', 'vehiculos', 'parados', 'arcen', 'derecho', 'colision', 'objeto', 'calzada', 'incidencia', 'nº', '19', 'retirados', 'gruas']"
6930,Colisión de vehículos,Alcance entre 2 vehículos . Los vehículos son retirados por sus grúas. ,"['alcance', '2', 'vehiculos', 'vehiculos', 'retirados', 'gruas']"
6931,Colisión de vehículos,Corto carril izquierdo por accidente. Herido leve trasladado. Vehículo señalizado por V2 en 06NL40. Sacamos los vehículos al ramal 06RE,"['corto', 'carril', 'izquierdo', 'accidente', 'herido', 'leve', 'trasladado', 'vehiculo', 'señalizado', 'v2', '06nl40', 'sacamos', 'vehiculos', 'ramal', '06re']"
6932,Colisión de vehículos,Señalizar vehículo parado en carril derecho por accidente. 05NC90 incidencia 37 es atendido por V1,"['señalizar', 'vehiculo', 'parado', 'carril', 'derecho', 'accidente', '05nc90', 'incidencia', '37', 'atendido', 'v1']"
6933,Colisión de vehículos,Corto caril derecho por accidente,"['corto', 'caril', 'derecho', 'accidente']"
6934,Colisión de vehículos,Accidente sin heridos en arcén derecho. Vehículo 1 se retira por sus medios y vehículo 2 es retirado por su grúa,"['accidente', 'heridos', 'arcen', 'derecho', 'vehiculo', '1', 'retira', 'medios', 'vehiculo', '2', 'retirado', 'grua']"
6935,Colisión de vehículos,Señalizo accidente sin daños ni heridos. Corto carril derecho,"['señalizo', 'accidente', 'daños', 'heridos', 'corto', 'carril', 'derecho']"
6936,Otros,Caída de motorista en carril izquierdo. La saco ramal 05RE. Policía solicita SAMUR. Dado de alta en el punto. Se retira por sus medios. ,"['caida', 'motorista', 'carril', 'izquierdo', 'saco', 'ramal', '05re', 'policia', 'solicita', 'samur', 'alta', 'punto', 'retira', 'medios']"
6937,Colisión de vehículos,"Colisión por alcance de 3 vehiculos: sin heridos, ni daños al patrimmonio. Son sacados al 10RA (fuera de zona) quedandose Policía con ellos.","['colision', 'alcance', '3', 'vehiculos', 'heridos', 'daños', 'patrimmonio', 'sacados', '10ra', 'zona', 'quedandose', 'policia']"
6938,Colisión de vehículos,"Colisión entre 2 vehículos por alcance ocupando el carril derecho. Sin heridos, ambos son retirados por sus grúas.","['colision', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'heridos', 'retirados', 'gruas']"
6939,Colisión de vehículos,"Colisión entre 3 vehículos por alcance ocupando, uno de ellos se queda parado en el carril derecho y posteriormente es pasado al arcen. Uno de los vehículos se retira por sus medios y los otros dos en sus grúas.","['colision', '3', 'vehiculos', 'alcance', 'ocupando', 'queda', 'parado', 'carril', 'derecho', 'posteriormente', 'arcen', 'vehiculos', 'retira', 'medios', 'gruas']"
6940,Colisión de vehículos,"Colisión entre 2 vehículos por alcance en el carril central, cuando llega el vigilante al punto ambos se encuentran en el arcén derecho. Sin heridos.","['colision', '2', 'vehiculos', 'alcance', 'carril', 'central', 'llega', 'vigilante', 'punto', 'encuentran', 'arcen', 'derecho', 'heridos']"
6941,Colisión de vehículos,"Colisión entre 3 vehículos por alcance en el carril derecho central. Sin heridos, dos de los vehículos se retiran por sus medios y el tercero es retirado por la plataforma C-20 de Base Calderón.","['colision', '3', 'vehiculos', 'alcance', 'carril', 'derecho', 'central', 'heridos', 'vehiculos', 'retiran', 'medios', 'tercero', 'retirado', 'plataforma', 'c20', 'base', 'calderon']"
6942,Otros,"Accidente de 1 motorista por caída, herido sin pronosticar trasladado al Hospital Ramon y Cajal. La motocicleta es retirada por la grúa de movilidad.","['accidente', '1', 'motorista', 'caida', 'herido', 'pronosticar', 'trasladado', 'hospital', 'ramon', 'cajal', 'motocicleta', 'retirada', 'grua', 'movilidad']"
6944,Colisión de vehículos,"Accidente entre 1 turismo y 1 motocicleta por al alcance ocupando el carril derecho, el motorista resulta herido leve y dado de alta en el punto.","['accidente', '1', 'turismo', '1', 'motocicleta', 'alcance', 'ocupando', 'carril', 'derecho', 'motorista', 'resulta', 'herido', 'leve', 'alta', 'punto']"
6945,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando el arcén izquierdo del ramal 04RT. Ambos se retiran por sus medios.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'arcen', 'izquierdo', 'ramal', '04rt', 'retiran', 'medios']"
6946,Colisión de vehículos,"Accidente entre 1 turismo y 1 motocicleta por al alcance ocupando parte del carril derecho, el motorista resulta herido sin pronosticar trasladado a FREMAP.","['accidente', '1', 'turismo', '1', 'motocicleta', 'alcance', 'ocupando', 'carril', 'derecho', 'motorista', 'resulta', 'herido', 'pronosticar', 'trasladado', 'fremap']"
6947,Colisión de vehículos,Colision entre 2 vehiculos sin heridos. Los vehiculos se retiran por sus medios.,"['colision', '2', 'vehiculos', 'heridos', 'vehiculos', 'retiran', 'medios']"
6948,Colisión de vehículos,Accidente en arcen derecho sin heridos. Se retiran por sus medios.,"['accidente', 'arcen', 'derecho', 'heridos', 'retiran', 'medios']"
6949,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando el carril derecho. Sin heridos.Ambos se retiran por sus medios.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'heridosambos', 'retiran', 'medios']"
6951,Colisión de vehículos,"Accidente entre 2 vehículos por alcance en el carril izquierdo, pasados por Policía Municipal al arcén derecho. 1 herido sin pronosticar trasladado al Hospital Gregorio Marañon. Uno de los vehículos se retira por sus medios y el otro en su grúa.","['accidente', '2', 'vehiculos', 'alcance', 'carril', 'izquierdo', 'pasados', 'policia', 'municipal', 'arcen', 'derecho', '1', 'herido', 'pronosticar', 'trasladado', 'hospital', 'gregorio', 'marañon', 'vehiculos', 'retira', 'medios', 'grua']"
6952,Colisión de vehículos,Accidente entre turismo y camión por alcance en carriles izquierdos. 1 herido leve trasladado al Hospital 12 de Octubre. Uno de los vehículos es retirado por su grúa y el otro sin datos.,"['accidente', 'turismo', 'camion', 'alcance', 'carriles', 'izquierdos', '1', 'herido', 'leve', 'trasladado', 'hospital', '12', 'octubre', 'vehiculos', 'retirado', 'grua', 'datos']"
6953,Colisión de vehículos,"Vehículo parado en el carril izquierdo despues de haber perdido una rueda, esta golpea a un camión grúa rompiendole una de las suyas. Sin heridos. Ambos son retirados por sus grúas.","['vehiculo', 'parado', 'carril', 'izquierdo', 'perdido', 'rueda', 'golpea', 'camion', 'grua', 'rompiendole', 'heridos', 'retirados', 'gruas']"
6954,Colisión de vehículos,Alcance entre 2 vehiculos. El delantero avanza 200 metros. SAMUR se encuentra el accidente y se queda señalixzandolo y atiende a la conductora del vehiculo delantero. AIAM SACA LOS 2 VEHICULOS con C-10 y C-20. La herida es trasladada al hospital.,"['alcance', '2', 'vehiculos', 'delantero', 'avanza', '200', 'metros', 'samur', 'accidente', 'queda', 'señalixzandolo', 'atiende', 'conductora', 'vehiculo', 'delantero', 'aiam', 'saca', '2', 'vehiculos', 'c10', 'c20', 'herida', 'trasladada', 'hospital']"
6955,Colisión de vehículos,Colision entre coche y moto en el carril izdo.,"['colision', 'coche', 'moto', 'carril', 'izdo']"
6956,Colisión de vehículos,Colision entre 3 vehiculos. 2 salen por sus medios y otro lo sacan AIAM  a Santa Maria de la Cabeza. 1 herido trasladado por SAMUR al hospital 12 de Octubre por SAMUR.,"['colision', '3', 'vehiculos', '2', 'salen', 'medios', 'sacan', 'aiam', 'santa', 'maria', 'cabeza', '1', 'herido', 'trasladado', 'samur', 'hospital', '12', 'octubre', 'samur']"
6957,Colisión de vehículos,Alcance entre 3 vehiculos en el carril dcho. Se corta carril derecho. Los vehiculos se retiran por sus medios. Los AIAM tardan en llegar por lejania y trafico,"['alcance', '3', 'vehiculos', 'carril', 'dcho', 'corta', 'carril', 'derecho', 'vehiculos', 'retiran', 'medios', 'aiam', 'tardan', 'llegar', 'lejania', 'trafico']"
6958,Colisión de vehículos,Accidnte entre 3 vehiculos en el carril izdo. Sin heridos. 2 vehiculos se retiran por sus medios. 1 vehiculo lo retira la grua de Ollero.,"['accidnte', '3', 'vehiculos', 'carril', 'izdo', 'heridos', '2', 'vehiculos', 'retiran', 'medios', '1', 'vehiculo', 'retira', 'grua', 'ollero']"
6959,Colisión de vehículos,Colision entre 2 vehiculos. Se señalizan en el arcen dcho. Los vehiculos se retiran por sus medios.,"['colision', '2', 'vehiculos', 'señalizan', 'arcen', 'dcho', 'vehiculos', 'retiran', 'medios']"
6960,Colisión de vehículos,"Alcance de 2 vehçiculos, de camino al pk nos anulan incidencia, vehículos han reanudado la marcha.","['alcance', '2', 'vehçiculos', 'camino', 'pk', 'anulan', 'incidencia', 'vehiculos', 'reanudado', 'marcha']"
6961,Salida de vía,"Accidente sin heridos en carril derecho, vehículo colisiona contra la bañera y termina en el 07XC60 en carril derecho, vehículo se retira con grúa.","['accidente', 'heridos', 'carril', 'derecho', 'vehiculo', 'colisiona', 'bañera', 'termina', '07xc60', 'carril', 'derecho', 'vehiculo', 'retira', 'grua']"
6962,Colisión de vehículos,"Señalizar accidente de 4 vehículos por alcance en carril izquierdo y central, son atendidos y usuarios, 3 dados de alta y 1 trasladado al 12 de octubre.","['señalizar', 'accidente', '4', 'vehiculos', 'alcance', 'carril', 'izquierdo', 'central', 'atendidos', 'usuarios', '3', 'dados', 'alta', '1', 'trasladado', '12', 'octubre']"
6963,Colisión de vehículos,"Alcance leve entre 2 vehículos, pedimos a los conductores salir del punto y en exteior arreglen diferencias y se den datos, los vehículos se retiran por sus medios.","['alcance', 'leve', '2', 'vehiculos', 'pedimos', 'conductores', 'salir', 'punto', 'exteior', 'arreglen', 'diferencias', 'den', 'datos', 'vehiculos', 'retiran', 'medios']"
6964,Colisión de vehículos,Colisión de 2 vehículos por alcance en el carril derecho. Se pasan al arcén para tomar datos.,"['colision', '2', 'vehiculos', 'alcance', 'carril', 'derecho', 'pasan', 'arcen', 'datos']"
6965,Colisión de vehículos,Accidente entre 1 camión y 1 turismo por alcance ocupando el arcén derecho. Sin daños al patrimonio ni heridos. El camión se retira por sus medios y el turismo por su grúa.,"['accidente', '1', 'camion', '1', 'turismo', 'alcance', 'ocupando', 'arcen', 'derecho', 'daños', 'patrimonio', 'heridos', 'camion', 'retira', 'medios', 'turismo', 'grua']"
6966,Colisión de vehículos,"Accidente de 1 motorista que es golpeado por 1 turismo que se retira del punto hasta que es detenido por usuarios y Policía Municipal más adelante. Los AIAM atienden al motorista herido leve hasta que llega el samur, estos lo trasladan con pronónstico leve al Hospital 12 de Octubre. Los AIAM cortan el túnel XL en apoyo a la señalización de la incidencia Nº 18.","['accidente', '1', 'motorista', 'golpeado', '1', 'turismo', 'retira', 'punto', 'detenido', 'usuarios', 'policia', 'municipal', 'aiam', 'atienden', 'motorista', 'herido', 'leve', 'llega', 'samur', 'trasladan', 'prononstico', 'leve', 'hospital', '12', 'octubre', 'aiam', 'cortan', 'tunel', 'xl', 'apoyo', 'señalizacion', 'incidencia', 'nº', '18']"
6967,Otros,Vehículo parado en el carril derecho implicado en el accidente de la incidencia Nº 17 interceptado por varios usuarios que lograron paralo cuando se daba a la fuga. Sin terminar la incidencia los AIAM Portugal son activados para atender el conato de incidencio de un vehículo en el 13XL67 y por eso no hay fotos ni datos del vehículo detenido.,"['vehiculo', 'parado', 'carril', 'derecho', 'implicado', 'accidente', 'incidencia', 'nº', '17', 'interceptado', 'usuarios', 'lograron', 'paralo', 'daba', 'fuga', 'terminar', 'incidencia', 'aiam', 'portugal', 'activados', 'atender', 'conato', 'incidencio', 'vehiculo', '13xl67', 'fotos', 'datos', 'vehiculo', 'detenido']"
6968,Otros,"Conato en vehiculo en carril dcho. A la llegada de AIAM, Coordinador ya ha cortado los 3 carriles. Se activa el protocolo de extincion y de ventilacion. Despues de la extincion, se van abriendo carriles a la circulacion. SAMUR traslada a la conductora con pronostico reservado al hospital 12 de Octubre. Grua C-10 carga el vehiculo y lo traslada al deposito del ""Escuadron""","['conato', 'vehiculo', 'carril', 'dcho', 'llegada', 'aiam', 'coordinador', 'cortado', '3', 'carriles', 'activa', 'protocolo', 'extincion', 'ventilacion', 'extincion', 'abriendo', 'carriles', 'circulacion', 'samur', 'traslada', 'conductora', 'pronostico', 'reservado', 'hospital', '12', 'octubre', 'grua', 'c10', 'carga', 'vehiculo', 'traslada', 'deposito', 'escuadron']"
6969,Colisión de vehículos,Accidente por alcance en carril dcho. Policia Municipal y 2 dotaciones de SAMUR en el punto. 1 herido trasladado al hospital 12 de Octubre sin pronosticar. Las gruas de los seguros retiran los vehiculos. El vigilante recoge restos de cristales y plasticos.,"['accidente', 'alcance', 'carril', 'dcho', 'policia', 'municipal', '2', 'dotaciones', 'samur', 'punto', '1', 'herido', 'trasladado', 'hospital', '12', 'octubre', 'pronosticar', 'gruas', 'seguros', 'retiran', 'vehiculos', 'vigilante', 'recoge', 'restos', 'cristales', 'plasticos']"
6970,Salida de vía,Caida de motorista en calzada. SAMUR los traslada al hospital Ramon y Cajal con pronostico reservado.,"['caida', 'motorista', 'calzada', 'samur', 'traslada', 'hospital', 'ramon', 'cajal', 'pronostico', 'reservado']"
6971,Otros,"Objetos en calzada en hastial dcho. AIAM los recoge, limpia la zona y regresan a base","['objetos', 'calzada', 'hastial', 'dcho', 'aiam', 'recoge', 'limpia', 'zona', 'regresan', 'base']"
6972,Colisión de vehículos,Colision entre 2 vehiculos. Uno de ellos se da a la fuga. El otro se retira por sus medios,"['colision', '2', 'vehiculos', 'fuga', 'retira', 'medios']"
6973,Colisión de vehículos,Accidente entre 2 vehiculos en carriles centrales. 1 vehiculo se da a la fuga y el otro lo retira la grua de su seguro. Una ambulancia de Cruz Roja para en el punto y traslada a 1 herido al hospital de la Paz. El vehiculo se traslada a las 16:25 al PK 32+200,"['accidente', '2', 'vehiculos', 'carriles', 'centrales', '1', 'vehiculo', 'fuga', 'retira', 'grua', 'seguro', 'ambulancia', 'cruz', 'roja', 'punto', 'traslada', '1', 'herido', 'hospital', 'paz', 'vehiculo', 'traslada', '1625', 'pk', '32200']"
6974,Colisión de vehículos,Accidente entre trailer y turismo. Policia los retira fuera de zona y ordena al vigilante que se quede señalizando al trailer en la C/ Fuentelareina. Los vehiculos se retiran por sus medios.,"['accidente', 'trailer', 'turismo', 'policia', 'retira', 'zona', 'ordena', 'vigilante', 'quede', 'señalizando', 'trailer', 'fuentelareina', 'vehiculos', 'retiran', 'medios']"
6975,Atropello,Atropello a un perro suelto. El dueño no se hace cargo del animal y el vigilante lo lleva a base de M. Alvaro por orden de Policia,"['atropello', 'perro', 'suelto', 'dueño', 'cargo', 'animal', 'vigilante', 'base', 'alvaro', 'orden', 'policia']"
6976,Colisión de vehículos,"Accidente entre 2 vehículos por alcance ocupando el arcén derecho, ambos se retiran por sus medios.","['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'arcen', 'derecho', 'retiran', 'medios']"
6977,Colisión de vehículos,"Accidente entre turismo y motocicleta ocupando el carril derecho, sin heridos. Ambos se retiran por sus medios.","['accidente', 'turismo', 'motocicleta', 'ocupando', 'carril', 'derecho', 'heridos', 'retiran', 'medios']"
6978,Otros,"Accidente de 1 motorista por caída en el carril izquierdo, el vigilante y Policía Municipal lo trasladan al arcén derecho, 1 herido leve trasladado al hospital.","['accidente', '1', 'motorista', 'caida', 'carril', 'izquierdo', 'vigilante', 'policia', 'municipal', 'trasladan', 'arcen', 'derecho', '1', 'herido', 'leve', 'trasladado', 'hospital']"
6979,Otros,"Accidente de 1 motorista por caída en el carril derecho, este resulta herido leve y trasladado por el Samur al hospital.","['accidente', '1', 'motorista', 'caida', 'carril', 'derecho', 'resulta', 'herido', 'leve', 'trasladado', 'samur', 'hospital']"
6980,Salida de vía,"Accidente de 1 vehículo por salida de vía hacía el hastial izquierdo, sin heridos ni daños al patrimonio. El vehículo es retirado por su grúa.","['accidente', '1', 'vehiculo', 'salida', 'via', 'hastial', 'izquierdo', 'heridos', 'daños', 'patrimonio', 'vehiculo', 'retirado', 'grua']"
6981,Colisión de vehículos,"Accidente entre 2 vehículos por alcance, cuando llega el vigilante solo queda 1 vehículo implicado parado que el vigilante traslada al 10VA a la espera de su grúa.","['accidente', '2', 'vehiculos', 'alcance', 'llega', 'vigilante', 'queda', '1', 'vehiculo', 'implicado', 'parado', 'vigilante', 'traslada', '10va', 'espera', 'grua']"
6982,Colisión de vehículos,Accidente entre 2 vehículos por alcance en el carril izquierdo. Uno de los vehículos se retira por sus medios y el otro en la grúa de Ollero.,"['accidente', '2', 'vehiculos', 'alcance', 'carril', 'izquierdo', 'vehiculos', 'retira', 'medios', 'grua', 'ollero']"
6983,Colisión de vehículos,Accidente entre 2 vehículos por alcance en el arcén derecho. Uno de los vehículos se retira por sus medios y el otro en su grúa.,"['accidente', '2', 'vehiculos', 'alcance', 'arcen', 'derecho', 'vehiculos', 'retira', 'medios', 'grua']"
6984,Colisión de vehículos,"Accidente entre 2 vehículos por alcance, cuando llega el vigilante solo queda 1 vehículo implicado ocupando el arcén derecho hasta que es retirado por su grúa.","['accidente', '2', 'vehiculos', 'alcance', 'llega', 'vigilante', 'queda', '1', 'vehiculo', 'implicado', 'ocupando', 'arcen', 'derecho', 'retirado', 'grua']"
6985,Colisión de vehículos,"Accidente entre 3 vehículos por alcance, con 2 menores heridos y trasladados al hospital con pronóstico reservado. Sin daños al patrimonio.","['accidente', '3', 'vehiculos', 'alcance', '2', 'menores', 'heridos', 'trasladados', 'hospital', 'pronostico', 'reservado', 'daños', 'patrimonio']"
6986,Colisión de vehículos,"Accidente entre 3 vehículos por alcance ocupando el arcén derecho, todos se retiran por sus medios.","['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'arcen', 'derecho', 'retiran', 'medios']"
6987,Colisión de vehículos,"Accidente entre 3 vehículos por alcance en el carril izquierdo del ramal, Policía Municipal los pasa al carril derecho. Sin daños ni heridos.","['accidente', '3', 'vehiculos', 'alcance', 'carril', 'izquierdo', 'ramal', 'policia', 'municipal', 'pasa', 'carril', 'derecho', 'daños', 'heridos']"
6988,Colisión de vehículos,Accidente en carriles derechos. 1 herido leve trasladado al hospital Gregorio Marañon y otro al hospital 12 de Octubre. 1 vehiculo lo retira Policia y el otro la grua de Ollero.,"['accidente', 'carriles', 'derechos', '1', 'herido', 'leve', 'trasladado', 'hospital', 'gregorio', 'marañon', 'hospital', '12', 'octubre', '1', 'vehiculo', 'retira', 'policia', 'grua', 'ollero']"
